frame,track_id,pred,conf,probs
469,2,falldown,0.597,"[0.2, 0.597, 0.103, 0.099]"
470,2,falldown,0.597,"[0.2, 0.597, 0.104, 0.098]"
471,2,falldown,0.598,"[0.2, 0.598, 0.105, 0.097]"
472,2,falldown,0.598,"[0.2, 0.598, 0.106, 0.096]"
497,2,falldown,0.603,"[0.197, 0.603, 0.106, 0.095]"
498,2,falldown,0.608,"[0.193, 0.608, 0.106, 0.093]"
499,2,falldown,0.612,"[0.189, 0.612, 0.108, 0.091]"
500,2,falldown,0.614,"[0.186, 0.614, 0.11, 0.089]"
527,2,falldown,0.609,"[0.19, 0.609, 0.112, 0.09]"
528,2,falldown,0.601,"[0.196, 0.601, 0.113, 0.09]"
529,2,falldown,0.594,"[0.203, 0.594, 0.111, 0.092]"
530,2,falldown,0.587,"[0.211, 0.587, 0.109, 0.093]"
531,2,falldown,0.581,"[0.219, 0.581, 0.106, 0.095]"
532,2,falldown,0.422,"[0.265, 0.422, 0.052, 0.26]"
533,2,assault,0.386,"[0.386, 0.308, 0.065, 0.241]"
534,2,assault,0.394,"[0.394, 0.298, 0.064, 0.243]"
535,2,assault,0.399,"[0.399, 0.294, 0.064, 0.243]"
536,2,assault,0.4,"[0.4, 0.294, 0.066, 0.24]"
537,2,assault,0.397,"[0.397, 0.298, 0.069, 0.236]"
538,2,assault,0.39,"[0.39, 0.305, 0.074, 0.232]"
539,2,assault,0.381,"[0.381, 0.313, 0.08, 0.226]"
628,4,assault,0.413,"[0.413, 0.092, 0.271, 0.223]"
629,4,assault,0.495,"[0.495, 0.079, 0.284, 0.142]"
630,4,assault,0.89,"[0.89, 0.067, 0.01, 0.034]"
631,4,assault,0.937,"[0.937, 0.032, 0.004, 0.027]"
632,4,assault,0.949,"[0.949, 0.021, 0.002, 0.027]"
633,4,assault,0.952,"[0.952, 0.018, 0.002, 0.028]"
634,4,assault,0.952,"[0.952, 0.018, 0.001, 0.029]"
635,4,assault,0.953,"[0.953, 0.018, 0.001, 0.028]"
636,4,assault,0.953,"[0.953, 0.018, 0.001, 0.028]"
637,4,assault,0.953,"[0.953, 0.016, 0.001, 0.03]"
638,4,assault,0.953,"[0.953, 0.015, 0.001, 0.031]"
639,4,assault,0.862,"[0.862, 0.004, 0.002, 0.132]"
640,4,assault,0.86,"[0.86, 0.004, 0.002, 0.134]"
641,4,assault,0.814,"[0.814, 0.004, 0.002, 0.18]"
642,4,assault,0.817,"[0.817, 0.004, 0.002, 0.178]"
643,4,assault,0.821,"[0.821, 0.004, 0.002, 0.173]"
644,4,assault,0.829,"[0.829, 0.004, 0.002, 0.166]"
645,4,assault,0.81,"[0.81, 0.005, 0.001, 0.184]"
646,4,assault,0.818,"[0.818, 0.005, 0.001, 0.176]"
647,4,assault,0.913,"[0.913, 0.004, 0.0, 0.082]"
648,4,assault,0.912,"[0.912, 0.004, 0.001, 0.084]"
649,4,assault,0.908,"[0.908, 0.003, 0.001, 0.088]"
650,4,assault,0.902,"[0.902, 0.003, 0.001, 0.094]"
651,4,assault,0.745,"[0.745, 0.052, 0.005, 0.198]"
652,4,assault,0.711,"[0.711, 0.05, 0.007, 0.233]"
653,4,assault,0.638,"[0.638, 0.051, 0.011, 0.299]"
654,4,assault,0.571,"[0.571, 0.047, 0.017, 0.365]"
655,4,assault,0.573,"[0.573, 0.045, 0.029, 0.352]"
656,4,assault,0.533,"[0.533, 0.043, 0.052, 0.372]"
657,4,assault,0.528,"[0.528, 0.035, 0.075, 0.362]"
658,4,assault,0.537,"[0.537, 0.028, 0.09, 0.345]"
659,4,assault,0.499,"[0.499, 0.026, 0.108, 0.367]"
660,4,assault,0.492,"[0.492, 0.023, 0.118, 0.366]"
661,4,assault,0.482,"[0.482, 0.024, 0.118, 0.375]"
662,4,assault,0.474,"[0.474, 0.025, 0.116, 0.385]"
663,4,assault,0.468,"[0.468, 0.025, 0.11, 0.397]"
664,4,assault,0.462,"[0.462, 0.026, 0.104, 0.408]"
665,4,assault,0.454,"[0.454, 0.029, 0.101, 0.416]"
666,4,normal,0.44,"[0.42, 0.047, 0.093, 0.44]"
667,4,assault,0.414,"[0.414, 0.101, 0.107, 0.377]"
668,4,assault,0.404,"[0.404, 0.194, 0.115, 0.287]"
669,4,assault,0.382,"[0.382, 0.296, 0.106, 0.215]"
670,4,falldown,0.4,"[0.35, 0.4, 0.091, 0.159]"
671,4,falldown,0.414,"[0.341, 0.414, 0.091, 0.155]"
672,4,falldown,0.427,"[0.333, 0.427, 0.091, 0.15]"
673,4,falldown,0.44,"[0.325, 0.44, 0.089, 0.146]"
674,4,falldown,0.615,"[0.236, 0.615, 0.049, 0.101]"
675,4,falldown,0.623,"[0.229, 0.623, 0.047, 0.1]"
676,4,falldown,0.632,"[0.223, 0.632, 0.046, 0.099]"
677,4,falldown,0.521,"[0.317, 0.521, 0.067, 0.095]"
678,4,falldown,0.522,"[0.316, 0.522, 0.067, 0.095]"
679,4,falldown,0.524,"[0.315, 0.524, 0.066, 0.095]"
680,4,falldown,0.525,"[0.314, 0.525, 0.066, 0.096]"
681,4,falldown,0.527,"[0.313, 0.527, 0.065, 0.096]"
682,4,falldown,0.537,"[0.33, 0.537, 0.044, 0.089]"
683,4,falldown,0.469,"[0.416, 0.469, 0.035, 0.081]"
684,4,assault,0.509,"[0.509, 0.381, 0.03, 0.08]"
685,4,assault,0.471,"[0.471, 0.429, 0.018, 0.083]"
686,4,assault,0.627,"[0.627, 0.303, 0.03, 0.039]"
687,4,assault,0.737,"[0.737, 0.213, 0.025, 0.025]"
688,4,assault,0.809,"[0.809, 0.162, 0.014, 0.015]"
689,4,assault,0.849,"[0.849, 0.133, 0.007, 0.011]"
690,4,assault,0.849,"[0.849, 0.138, 0.004, 0.009]"
691,4,assault,0.828,"[0.828, 0.159, 0.003, 0.009]"
692,4,assault,0.791,"[0.791, 0.197, 0.003, 0.009]"
693,4,assault,0.771,"[0.771, 0.218, 0.003, 0.009]"
694,4,assault,0.761,"[0.761, 0.228, 0.002, 0.009]"
695,4,assault,0.767,"[0.767, 0.222, 0.002, 0.009]"
696,4,assault,0.793,"[0.793, 0.196, 0.002, 0.009]"
697,4,assault,0.728,"[0.728, 0.263, 0.002, 0.007]"
698,4,assault,0.724,"[0.724, 0.268, 0.002, 0.006]"
699,4,assault,0.712,"[0.712, 0.28, 0.002, 0.006]"
700,4,assault,0.703,"[0.703, 0.289, 0.001, 0.006]"
701,4,assault,0.781,"[0.781, 0.209, 0.001, 0.009]"
702,4,assault,0.767,"[0.767, 0.224, 0.001, 0.009]"
703,4,assault,0.752,"[0.752, 0.239, 0.001, 0.008]"
704,4,assault,0.747,"[0.747, 0.244, 0.001, 0.008]"
705,4,assault,0.529,"[0.529, 0.465, 0.001, 0.005]"
706,4,assault,0.552,"[0.552, 0.442, 0.001, 0.005]"
707,4,assault,0.594,"[0.594, 0.4, 0.001, 0.005]"
708,4,assault,0.63,"[0.63, 0.363, 0.001, 0.005]"
709,4,assault,0.656,"[0.656, 0.338, 0.001, 0.006]"
710,4,assault,0.701,"[0.701, 0.292, 0.001, 0.006]"
711,4,assault,0.77,"[0.77, 0.223, 0.001, 0.006]"
712,4,assault,0.81,"[0.81, 0.184, 0.001, 0.005]"
713,4,assault,0.813,"[0.813, 0.181, 0.001, 0.005]"
714,4,assault,0.79,"[0.79, 0.204, 0.001, 0.006]"
715,4,assault,0.917,"[0.917, 0.044, 0.0, 0.039]"
716,4,assault,0.917,"[0.917, 0.04, 0.0, 0.043]"
717,4,assault,0.917,"[0.917, 0.035, 0.0, 0.048]"
718,4,assault,0.916,"[0.916, 0.031, 0.0, 0.053]"
719,4,assault,0.914,"[0.914, 0.025, 0.0, 0.06]"
720,4,assault,0.909,"[0.909, 0.024, 0.0, 0.066]"
721,4,assault,0.904,"[0.904, 0.022, 0.0, 0.073]"
722,4,assault,0.897,"[0.897, 0.021, 0.0, 0.082]"
723,4,assault,0.855,"[0.855, 0.072, 0.001, 0.072]"
724,4,assault,0.831,"[0.831, 0.086, 0.002, 0.081]"
725,4,assault,0.802,"[0.802, 0.104, 0.002, 0.092]"
726,4,assault,0.758,"[0.758, 0.133, 0.003, 0.106]"
727,4,assault,0.687,"[0.687, 0.167, 0.003, 0.143]"
728,4,assault,0.583,"[0.583, 0.232, 0.005, 0.181]"
729,4,assault,0.501,"[0.501, 0.276, 0.007, 0.216]"
730,4,assault,0.425,"[0.425, 0.32, 0.011, 0.244]"
731,4,assault,0.372,"[0.372, 0.347, 0.015, 0.266]"
732,4,falldown,0.359,"[0.334, 0.359, 0.019, 0.289]"
733,4,불확실,0.334,"[0.318, 0.325, 0.022, 0.334]"
734,4,normal,0.423,"[0.31, 0.244, 0.023, 0.423]"
735,4,normal,0.426,"[0.318, 0.234, 0.022, 0.426]"
736,4,normal,0.426,"[0.326, 0.226, 0.022, 0.426]"
737,4,assault,0.541,"[0.541, 0.074, 0.01, 0.375]"
738,4,assault,0.531,"[0.531, 0.066, 0.008, 0.395]"
739,4,assault,0.531,"[0.531, 0.061, 0.007, 0.402]"
740,4,assault,0.532,"[0.532, 0.058, 0.006, 0.403]"
741,4,assault,0.536,"[0.536, 0.059, 0.006, 0.4]"
742,4,assault,0.481,"[0.481, 0.324, 0.031, 0.164]"
743,4,assault,0.448,"[0.448, 0.359, 0.034, 0.16]"
744,4,assault,0.417,"[0.417, 0.39, 0.039, 0.155]"
745,4,falldown,0.417,"[0.389, 0.417, 0.044, 0.151]"
746,4,assault,0.437,"[0.437, 0.274, 0.026, 0.262]"
747,4,assault,0.386,"[0.386, 0.275, 0.025, 0.313]"
748,4,normal,0.36,"[0.354, 0.261, 0.025, 0.36]"
749,4,normal,0.399,"[0.339, 0.238, 0.025, 0.399]"
750,4,normal,0.432,"[0.334, 0.211, 0.023, 0.432]"
751,4,normal,0.458,"[0.337, 0.183, 0.021, 0.458]"
752,4,normal,0.477,"[0.346, 0.157, 0.019, 0.477]"
753,4,normal,0.49,"[0.36, 0.133, 0.016, 0.49]"
754,4,normal,0.499,"[0.379, 0.108, 0.014, 0.499]"
755,4,normal,0.505,"[0.404, 0.08, 0.011, 0.505]"
756,4,normal,0.491,"[0.449, 0.052, 0.008, 0.491]"
757,4,normal,0.405,"[0.35, 0.223, 0.021, 0.405]"
758,4,falldown,0.465,"[0.344, 0.465, 0.052, 0.139]"
759,4,falldown,0.488,"[0.329, 0.488, 0.055, 0.128]"
760,4,falldown,0.515,"[0.309, 0.515, 0.06, 0.116]"
761,4,falldown,0.553,"[0.277, 0.553, 0.07, 0.1]"
762,4,falldown,0.558,"[0.272, 0.558, 0.07, 0.099]"
763,4,falldown,0.563,"[0.267, 0.563, 0.071, 0.099]"
764,4,falldown,0.568,"[0.262, 0.568, 0.073, 0.098]"
765,4,assault,0.392,"[0.392, 0.376, 0.033, 0.198]"
766,4,falldown,0.401,"[0.374, 0.401, 0.037, 0.189]"
767,4,falldown,0.424,"[0.356, 0.424, 0.041, 0.179]"
768,4,falldown,0.447,"[0.339, 0.447, 0.045, 0.168]"
769,4,falldown,0.469,"[0.323, 0.469, 0.05, 0.157]"
770,4,falldown,0.489,"[0.308, 0.489, 0.056, 0.147]"
771,4,falldown,0.508,"[0.295, 0.508, 0.061, 0.136]"
772,4,falldown,0.524,"[0.283, 0.524, 0.066, 0.126]"
773,4,falldown,0.539,"[0.273, 0.539, 0.071, 0.117]"
774,4,falldown,0.553,"[0.263, 0.553, 0.076, 0.108]"
775,4,falldown,0.567,"[0.253, 0.567, 0.08, 0.1]"
776,4,falldown,0.584,"[0.242, 0.584, 0.084, 0.091]"
777,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
778,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
779,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
780,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
781,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
782,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
783,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
784,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
785,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
786,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
787,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
788,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
789,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
790,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
791,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
792,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
793,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
794,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
795,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
796,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
797,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
798,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
799,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
800,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
801,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
802,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
803,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
804,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
805,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
806,4,falldown,0.61,"[0.219, 0.61, 0.093, 0.079]"
807,4,falldown,0.61,"[0.219, 0.61, 0.093, 0.079]"
808,4,falldown,0.61,"[0.219, 0.61, 0.093, 0.079]"
809,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
810,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
811,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
812,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
813,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
814,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
815,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
816,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
817,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
818,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
819,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
820,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
821,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
822,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
823,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
824,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
825,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
826,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
827,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
828,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
829,4,falldown,0.61,"[0.218, 0.61, 0.093, 0.079]"
830,4,falldown,0.61,"[0.219, 0.61, 0.093, 0.079]"
831,4,falldown,0.61,"[0.219, 0.61, 0.093, 0.079]"
832,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
833,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
834,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
835,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
836,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
837,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
838,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
839,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
840,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
841,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
842,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
843,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.079]"
844,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.079]"
845,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.079]"
846,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
847,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
848,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
849,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
850,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
851,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
852,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
853,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
854,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
855,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
856,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
857,4,falldown,0.608,"[0.22, 0.608, 0.092, 0.08]"
858,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
859,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
860,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
861,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
862,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
863,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
864,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
865,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
866,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
867,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
868,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
869,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
870,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
871,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
872,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
873,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
874,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
875,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
876,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
877,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
878,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
879,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
880,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
881,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
882,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
883,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
884,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
885,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
886,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
887,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
888,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
889,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
890,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
891,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
892,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
893,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
894,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
895,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
896,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
897,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
898,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
899,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
900,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
901,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
902,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
903,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
904,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
905,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
906,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
907,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
908,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
909,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
910,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
911,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
912,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
913,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
914,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.08]"
915,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
916,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
917,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
918,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
919,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
920,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
921,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
922,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
923,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
924,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
925,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
926,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
927,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
928,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
929,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
930,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
931,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
932,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
933,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
934,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
935,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
936,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
937,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
938,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
939,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
940,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
941,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
942,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
943,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
944,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
945,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
946,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
947,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
948,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
949,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
950,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
951,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
952,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
953,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
954,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
955,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
956,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
957,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
958,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
959,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
960,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
961,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
962,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
963,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
964,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
965,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
966,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
967,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
968,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
969,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
970,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
971,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
972,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
973,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
974,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
975,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
976,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
977,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
978,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
979,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
980,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
981,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
982,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
983,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
984,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
985,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
986,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
987,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
988,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
989,4,falldown,0.609,"[0.219, 0.609, 0.093, 0.079]"
990,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
991,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
992,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
993,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
994,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
995,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
996,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
997,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
998,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
999,4,falldown,0.608,"[0.219, 0.608, 0.093, 0.079]"
1000,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.079]"
1001,4,falldown,0.608,"[0.22, 0.608, 0.093, 0.08]"
1002,4,falldown,0.607,"[0.22, 0.607, 0.093, 0.08]"
1003,4,falldown,0.607,"[0.221, 0.607, 0.093, 0.08]"
1004,4,falldown,0.607,"[0.221, 0.607, 0.093, 0.08]"
1005,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.08]"
1006,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.08]"
1007,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.08]"
1008,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.08]"
